"BC7" "Father" "Balancer" "Effect" "QTL" "UAS_Chromosome" "Setup_Date" "Treatment" "Embryo" "Males" "Females" "Formatted_Date" "Toss_Date" "Day30" "Rep"
"2583" 37 "44067" "Cyo" "Control_Fer2LCH_KD" "G" "Chr2" "2022-05-25" "10mM" 50 0 0 "2022-06-09" "2022-06-18" "2022-06-24" "R1"
"2584" 37 "44067" "Cyo" "Control_Fer2LCH_KD" "G" "Chr2" "2022-05-25" "10mM" 50 0 1 "2022-06-10" "2022-06-18" "2022-06-24" "R1"
"2585" 37 "44067" "Cyo" "Control_Fer2LCH_KD" "G" "Chr2" "2022-05-25" "10mM" 50 0 0 "2022-06-11" "2022-06-18" "2022-06-24" "R1"
"2586" 37 "44067" "Cyo" "Control_Fer2LCH_KD" "G" "Chr2" "2022-05-25" "10mM" 50 0 0 "2022-06-12" "2022-06-18" "2022-06-24" "R1"
"2587" 37 "44067" "Cyo" "Control_Fer2LCH_KD" "G" "Chr2" "2022-05-25" "10mM" 50 0 0 "2022-06-13" "2022-06-18" "2022-06-24" "R1"
"2588" 37 "44067" "Cyo" "Control_Fer2LCH_KD" "G" "Chr2" "2022-05-25" "10mM" 50 0 0 "2022-06-14" "2022-06-18" "2022-06-24" "R1"
"2589" 37 "44067" "Cyo" "Control_Fer2LCH_KD" "G" "Chr2" "2022-05-25" "10mM" 50 0 0 "2022-06-15" "2022-06-18" "2022-06-24" "R1"
"2590" 37 "44067" "Cyo" "Control_Fer2LCH_KD" "G" "Chr2" "2022-05-25" "10mM" 50 0 0 "2022-06-16" "2022-06-18" "2022-06-24" "R1"
"2591" 37 "44067" "Cyo" "Control_Fer2LCH_KD" "G" "Chr2" "2022-05-25" "10mM" 50 0 0 "2022-06-17" "2022-06-18" "2022-06-24" "R1"
"2592" 37 "44067" "Cyo" "Fer2LCH_KD" "G" "Chr2" "2022-05-25" "10mM" 50 0 0 "2022-06-04" "2022-06-18" "2022-06-24" "R1"
"2593" 37 "44067" "Cyo" "Fer2LCH_KD" "G" "Chr2" "2022-05-25" "10mM" 50 0 0 "2022-06-05" "2022-06-18" "2022-06-24" "R1"
"2594" 37 "44067" "Cyo" "Fer2LCH_KD" "G" "Chr2" "2022-05-25" "10mM" 50 0 0 "2022-06-06" "2022-06-18" "2022-06-24" "R1"
"2595" 37 "44067" "Cyo" "Fer2LCH_KD" "G" "Chr2" "2022-05-25" "10mM" 50 0 0 "2022-06-07" "2022-06-18" "2022-06-24" "R1"
"2596" 37 "44067" "Cyo" "Fer2LCH_KD" "G" "Chr2" "2022-05-25" "10mM" 50 0 0 "2022-06-08" "2022-06-18" "2022-06-24" "R1"
"2597" 37 "44067" "Cyo" "Fer2LCH_KD" "G" "Chr2" "2022-05-25" "10mM" 50 0 0 "2022-06-09" "2022-06-18" "2022-06-24" "R1"
"2598" 37 "44067" "Cyo" "Fer2LCH_KD" "G" "Chr2" "2022-05-25" "10mM" 50 0 0 "2022-06-10" "2022-06-18" "2022-06-24" "R1"
"2599" 37 "44067" "Cyo" "Fer2LCH_KD" "G" "Chr2" "2022-05-25" "10mM" 50 0 0 "2022-06-11" "2022-06-18" "2022-06-24" "R1"
"2600" 37 "44067" "Cyo" "Fer2LCH_KD" "G" "Chr2" "2022-05-25" "10mM" 50 0 0 "2022-06-12" "2022-06-18" "2022-06-24" "R1"
"2601" 37 "44067" "Cyo" "Fer2LCH_KD" "G" "Chr2" "2022-05-25" "10mM" 50 0 0 "2022-06-13" "2022-06-18" "2022-06-24" "R1"
"2602" 37 "44067" "Cyo" "Fer2LCH_KD" "G" "Chr2" "2022-05-25" "10mM" 50 0 0 "2022-06-14" "2022-06-18" "2022-06-24" "R1"
"2603" 37 "44067" "Cyo" "Fer2LCH_KD" "G" "Chr2" "2022-05-25" "10mM" 50 0 0 "2022-06-15" "2022-06-18" "2022-06-24" "R1"
"2604" 37 "44067" "Cyo" "Fer2LCH_KD" "G" "Chr2" "2022-05-25" "10mM" 50 0 0 "2022-06-16" "2022-06-18" "2022-06-24" "R1"
"2605" 37 "44067" "Cyo" "Fer2LCH_KD" "G" "Chr2" "2022-05-25" "10mM" 50 0 0 "2022-06-17" "2022-06-18" "2022-06-24" "R1"
"2606" 38 "44067" "Cyo" "Control_Fer2LCH_KD" "G" "Chr2" "2022-05-25" "H2O" 50 0 0 "2022-06-04" "2022-06-24" "2022-06-24" "R1"
"2607" 38 "44067" "Cyo" "Control_Fer2LCH_KD" "G" "Chr2" "2022-05-25" "H2O" 50 0 3 "2022-06-05" "2022-06-24" "2022-06-24" "R1"
"2608" 38 "44067" "Cyo" "Control_Fer2LCH_KD" "G" "Chr2" "2022-05-25" "H2O" 50 0 0 "2022-06-06" "2022-06-24" "2022-06-24" "R1"
"2609" 38 "44067" "Cyo" "Control_Fer2LCH_KD" "G" "Chr2" "2022-05-25" "H2O" 50 0 0 "2022-06-07" "2022-06-24" "2022-06-24" "R1"
"2610" 38 "44067" "Cyo" "Control_Fer2LCH_KD" "G" "Chr2" "2022-05-25" "H2O" 50 0 0 "2022-06-08" "2022-06-24" "2022-06-24" "R1"
"2611" 38 "44067" "Cyo" "Control_Fer2LCH_KD" "G" "Chr2" "2022-05-25" "H2O" 50 0 0 "2022-06-09" "2022-06-24" "2022-06-24" "R1"
"2612" 38 "44067" "Cyo" "Control_Fer2LCH_KD" "G" "Chr2" "2022-05-25" "H2O" 50 0 0 "2022-06-10" "2022-06-24" "2022-06-24" "R1"
"2613" 38 "44067" "Cyo" "Control_Fer2LCH_KD" "G" "Chr2" "2022-05-25" "H2O" 50 0 0 "2022-06-11" "2022-06-24" "2022-06-24" "R1"
"2614" 38 "44067" "Cyo" "Control_Fer2LCH_KD" "G" "Chr2" "2022-05-25" "H2O" 50 0 0 "2022-06-12" "2022-06-24" "2022-06-24" "R1"
"2615" 38 "44067" "Cyo" "Control_Fer2LCH_KD" "G" "Chr2" "2022-05-25" "H2O" 50 0 0 "2022-06-13" "2022-06-24" "2022-06-24" "R1"
"2616" 38 "44067" "Cyo" "Control_Fer2LCH_KD" "G" "Chr2" "2022-05-25" "H2O" 50 0 0 "2022-06-14" "2022-06-24" "2022-06-24" "R1"
"2617" 38 "44067" "Cyo" "Control_Fer2LCH_KD" "G" "Chr2" "2022-05-25" "H2O" 50 0 0 "2022-06-15" "2022-06-24" "2022-06-24" "R1"
"2618" 38 "44067" "Cyo" "Control_Fer2LCH_KD" "G" "Chr2" "2022-05-25" "H2O" 50 0 0 "2022-06-16" "2022-06-24" "2022-06-24" "R1"
"2619" 38 "44067" "Cyo" "Control_Fer2LCH_KD" "G" "Chr2" "2022-05-25" "H2O" 50 0 0 "2022-06-17" "2022-06-24" "2022-06-24" "R1"
"2620" 38 "44067" "Cyo" "Control_Fer2LCH_KD" "G" "Chr2" "2022-05-25" "H2O" 50 0 0 "2022-06-18" "2022-06-24" "2022-06-24" "R1"
"2621" 38 "44067" "Cyo" "Control_Fer2LCH_KD" "G" "Chr2" "2022-05-25" "H2O" 50 0 0 "2022-06-19" "2022-06-24" "2022-06-24" "R1"
"2622" 38 "44067" "Cyo" "Control_Fer2LCH_KD" "G" "Chr2" "2022-05-25" "H2O" 50 0 0 "2022-06-20" "2022-06-24" "2022-06-24" "R1"
"2623" 38 "44067" "Cyo" "Control_Fer2LCH_KD" "G" "Chr2" "2022-05-25" "H2O" 50 0 0 "2022-06-23" "2022-06-24" "2022-06-24" "R1"
"2624" 38 "44067" "Cyo" "Fer2LCH_KD" "G" "Chr2" "2022-05-25" "H2O" 50 0 0 "2022-06-04" "2022-06-24" "2022-06-24" "R1"
"2625" 38 "44067" "Cyo" "Fer2LCH_KD" "G" "Chr2" "2022-05-25" "H2O" 50 0 0 "2022-06-05" "2022-06-24" "2022-06-24" "R1"
"2626" 38 "44067" "Cyo" "Fer2LCH_KD" "G" "Chr2" "2022-05-25" "H2O" 50 0 0 "2022-06-06" "2022-06-24" "2022-06-24" "R1"
"2627" 38 "44067" "Cyo" "Fer2LCH_KD" "G" "Chr2" "2022-05-25" "H2O" 50 0 0 "2022-06-07" "2022-06-24" "2022-06-24" "R1"
"2628" 38 "44067" "Cyo" "Fer2LCH_KD" "G" "Chr2" "2022-05-25" "H2O" 50 0 0 "2022-06-08" "2022-06-24" "2022-06-24" "R1"
"2629" 38 "44067" "Cyo" "Fer2LCH_KD" "G" "Chr2" "2022-05-25" "H2O" 50 0 0 "2022-06-09" "2022-06-24" "2022-06-24" "R1"
"2630" 38 "44067" "Cyo" "Fer2LCH_KD" "G" "Chr2" "2022-05-25" "H2O" 50 0 0 "2022-06-10" "2022-06-24" "2022-06-24" "R1"
"2631" 38 "44067" "Cyo" "Fer2LCH_KD" "G" "Chr2" "2022-05-25" "H2O" 50 0 0 "2022-06-11" "2022-06-24" "2022-06-24" "R1"
"2632" 38 "44067" "Cyo" "Fer2LCH_KD" "G" "Chr2" "2022-05-25" "H2O" 50 0 0 "2022-06-12" "2022-06-24" "2022-06-24" "R1"
"2633" 38 "44067" "Cyo" "Fer2LCH_KD" "G" "Chr2" "2022-05-25" "H2O" 50 0 0 "2022-06-13" "2022-06-24" "2022-06-24" "R1"
"2634" 38 "44067" "Cyo" "Fer2LCH_KD" "G" "Chr2" "2022-05-25" "H2O" 50 0 0 "2022-06-14" "2022-06-24" "2022-06-24" "R1"
"2635" 38 "44067" "Cyo" "Fer2LCH_KD" "G" "Chr2" "2022-05-25" "H2O" 50 0 0 "2022-06-15" "2022-06-24" "2022-06-24" "R1"
"2636" 38 "44067" "Cyo" "Fer2LCH_KD" "G" "Chr2" "2022-05-25" "H2O" 50 0 0 "2022-06-16" "2022-06-24" "2022-06-24" "R1"
"2637" 38 "44067" "Cyo" "Fer2LCH_KD" "G" "Chr2" "2022-05-25" "H2O" 50 0 0 "2022-06-17" "2022-06-24" "2022-06-24" "R1"
"2638" 38 "44067" "Cyo" "Fer2LCH_KD" "G" "Chr2" "2022-05-25" "H2O" 50 0 0 "2022-06-18" "2022-06-24" "2022-06-24" "R1"
"2639" 38 "44067" "Cyo" "Fer2LCH_KD" "G" "Chr2" "2022-05-25" "H2O" 50 0 0 "2022-06-19" "2022-06-24" "2022-06-24" "R1"
"2640" 38 "44067" "Cyo" "Fer2LCH_KD" "G" "Chr2" "2022-05-25" "H2O" 50 0 0 "2022-06-20" "2022-06-24" "2022-06-24" "R1"
"2641" 38 "44067" "Cyo" "Fer2LCH_KD" "G" "Chr2" "2022-05-25" "H2O" 50 0 0 "2022-06-23" "2022-06-24" "2022-06-24" "R1"
"2642" 39 "38999" "Sb" "dj-1B_KD" "G" "Chr3" "2022-05-25" "10mM" 50 0 0 "2022-06-04" "2022-06-24" "2022-06-24" "R1"
"2643" 39 "38999" "Sb" "dj-1B_KD" "G" "Chr3" "2022-05-25" "10mM" 50 0 0 "2022-06-05" "2022-06-24" "2022-06-24" "R1"
"2644" 39 "38999" "Sb" "dj-1B_KD" "G" "Chr3" "2022-05-25" "10mM" 50 0 0 "2022-06-06" "2022-06-24" "2022-06-24" "R1"
"2645" 39 "38999" "Sb" "dj-1B_KD" "G" "Chr3" "2022-05-25" "10mM" 50 0 0 "2022-06-07" "2022-06-24" "2022-06-24" "R1"
"2646" 39 "38999" "Sb" "dj-1B_KD" "G" "Chr3" "2022-05-25" "10mM" 50 0 1 "2022-06-08" "2022-06-24" "2022-06-24" "R1"
"2647" 39 "38999" "Sb" "dj-1B_KD" "G" "Chr3" "2022-05-25" "10mM" 50 0 1 "2022-06-09" "2022-06-24" "2022-06-24" "R1"
"2648" 39 "38999" "Sb" "dj-1B_KD" "G" "Chr3" "2022-05-25" "10mM" 50 0 0 "2022-06-10" "2022-06-24" "2022-06-24" "R1"
"2649" 39 "38999" "Sb" "dj-1B_KD" "G" "Chr3" "2022-05-25" "10mM" 50 0 0 "2022-06-11" "2022-06-24" "2022-06-24" "R1"
"2650" 39 "38999" "Sb" "dj-1B_KD" "G" "Chr3" "2022-05-25" "10mM" 50 0 0 "2022-06-12" "2022-06-24" "2022-06-24" "R1"
"2651" 39 "38999" "Sb" "dj-1B_KD" "G" "Chr3" "2022-05-25" "10mM" 50 0 0 "2022-06-13" "2022-06-24" "2022-06-24" "R1"
"2652" 39 "38999" "Sb" "dj-1B_KD" "G" "Chr3" "2022-05-25" "10mM" 50 0 0 "2022-06-14" "2022-06-24" "2022-06-24" "R1"
"2653" 39 "38999" "Sb" "dj-1B_KD" "G" "Chr3" "2022-05-25" "10mM" 50 0 0 "2022-06-15" "2022-06-24" "2022-06-24" "R1"
"2654" 39 "38999" "Sb" "dj-1B_KD" "G" "Chr3" "2022-05-25" "10mM" 50 0 0 "2022-06-16" "2022-06-24" "2022-06-24" "R1"
"2655" 39 "38999" "Sb" "dj-1B_KD" "G" "Chr3" "2022-05-25" "10mM" 50 0 0 "2022-06-17" "2022-06-24" "2022-06-24" "R1"
"2656" 39 "38999" "Sb" "dj-1B_KD" "G" "Chr3" "2022-05-25" "10mM" 50 0 0 "2022-06-18" "2022-06-24" "2022-06-24" "R1"
"2657" 39 "38999" "Sb" "dj-1B_KD" "G" "Chr3" "2022-05-25" "10mM" 50 0 0 "2022-06-19" "2022-06-24" "2022-06-24" "R1"
"2658" 39 "38999" "Sb" "dj-1B_KD" "G" "Chr3" "2022-05-25" "10mM" 50 0 0 "2022-06-20" "2022-06-24" "2022-06-24" "R1"
"2659" 39 "38999" "Sb" "dj-1B_KD" "G" "Chr3" "2022-05-25" "10mM" 50 0 0 "2022-06-23" "2022-06-24" "2022-06-24" "R1"
"2660" 4 "36303" "No" "Control_attP2" "Control" "Chr3" "2022-05-25" "H2O" 50 0 0 "2022-06-04" "2022-06-18" "2022-06-24" "R1"
"2661" 4 "36303" "No" "Control_attP2" "Control" "Chr3" "2022-05-25" "H2O" 50 0 0 "2022-06-05" "2022-06-18" "2022-06-24" "R1"
"2662" 4 "36303" "No" "Control_attP2" "Control" "Chr3" "2022-05-25" "H2O" 50 0 2 "2022-06-06" "2022-06-18" "2022-06-24" "R1"
"2663" 4 "36303" "No" "Control_attP2" "Control" "Chr3" "2022-05-25" "H2O" 50 3 4 "2022-06-07" "2022-06-18" "2022-06-24" "R1"
"2664" 4 "36303" "No" "Control_attP2" "Control" "Chr3" "2022-05-25" "H2O" 50 16 3 "2022-06-08" "2022-06-18" "2022-06-24" "R1"
"2665" 4 "36303" "No" "Control_attP2" "Control" "Chr3" "2022-05-25" "H2O" 50 3 1 "2022-06-09" "2022-06-18" "2022-06-24" "R1"
"2666" 4 "36303" "No" "Control_attP2" "Control" "Chr3" "2022-05-25" "H2O" 50 1 0 "2022-06-10" "2022-06-18" "2022-06-24" "R1"
"2667" 4 "36303" "No" "Control_attP2" "Control" "Chr3" "2022-05-25" "H2O" 50 0 0 "2022-06-11" "2022-06-18" "2022-06-24" "R1"
"2668" 4 "36303" "No" "Control_attP2" "Control" "Chr3" "2022-05-25" "H2O" 50 0 0 "2022-06-12" "2022-06-18" "2022-06-24" "R1"
"2669" 4 "36303" "No" "Control_attP2" "Control" "Chr3" "2022-05-25" "H2O" 50 0 0 "2022-06-13" "2022-06-18" "2022-06-24" "R1"
"2670" 4 "36303" "No" "Control_attP2" "Control" "Chr3" "2022-05-25" "H2O" 50 0 0 "2022-06-14" "2022-06-18" "2022-06-24" "R1"
"2671" 4 "36303" "No" "Control_attP2" "Control" "Chr3" "2022-05-25" "H2O" 50 0 0 "2022-06-15" "2022-06-18" "2022-06-24" "R1"
"2672" 4 "36303" "No" "Control_attP2" "Control" "Chr3" "2022-05-25" "H2O" 50 0 0 "2022-06-16" "2022-06-18" "2022-06-24" "R1"
"2673" 4 "36303" "No" "Control_attP2" "Control" "Chr3" "2022-05-25" "H2O" 50 0 0 "2022-06-17" "2022-06-18" "2022-06-24" "R1"
"2674" 40 "38999" "Sb" "dj-1B_KD" "G" "Chr3" "2022-05-25" "H2O" 50 0 0 "2022-06-04" "2022-06-16" "2022-06-24" "R1"
"2675" 40 "38999" "Sb" "dj-1B_KD" "G" "Chr3" "2022-05-25" "H2O" 50 0 0 "2022-06-05" "2022-06-16" "2022-06-24" "R1"
"2676" 40 "38999" "Sb" "dj-1B_KD" "G" "Chr3" "2022-05-25" "H2O" 50 2 10 "2022-06-06" "2022-06-16" "2022-06-24" "R1"
"2677" 40 "38999" "Sb" "dj-1B_KD" "G" "Chr3" "2022-05-25" "H2O" 50 7 1 "2022-06-07" "2022-06-16" "2022-06-24" "R1"
"2678" 40 "38999" "Sb" "dj-1B_KD" "G" "Chr3" "2022-05-25" "H2O" 50 2 0 "2022-06-08" "2022-06-16" "2022-06-24" "R1"
"2679" 40 "38999" "Sb" "dj-1B_KD" "G" "Chr3" "2022-05-25" "H2O" 50 1 0 "2022-06-09" "2022-06-16" "2022-06-24" "R1"
"2680" 40 "38999" "Sb" "dj-1B_KD" "G" "Chr3" "2022-05-25" "H2O" 50 0 0 "2022-06-10" "2022-06-16" "2022-06-24" "R1"
"2681" 40 "38999" "Sb" "dj-1B_KD" "G" "Chr3" "2022-05-25" "H2O" 50 0 0 "2022-06-11" "2022-06-16" "2022-06-24" "R1"
"2682" 40 "38999" "Sb" "dj-1B_KD" "G" "Chr3" "2022-05-25" "H2O" 50 0 0 "2022-06-12" "2022-06-16" "2022-06-24" "R1"
"2683" 40 "38999" "Sb" "dj-1B_KD" "G" "Chr3" "2022-05-25" "H2O" 50 0 0 "2022-06-13" "2022-06-16" "2022-06-24" "R1"
"2684" 40 "38999" "Sb" "dj-1B_KD" "G" "Chr3" "2022-05-25" "H2O" 50 0 0 "2022-06-14" "2022-06-16" "2022-06-24" "R1"
"2685" 40 "38999" "Sb" "dj-1B_KD" "G" "Chr3" "2022-05-25" "H2O" 50 0 0 "2022-06-15" "2022-06-16" "2022-06-24" "R1"
"2686" 41 "26003" "No" "pHCl-2_KD" "G" "Chr3" "2022-05-25" "10mM" 50 0 0 "2022-06-04" "2022-06-16" "2022-06-24" "R1"
"2687" 41 "26003" "No" "pHCl-2_KD" "G" "Chr3" "2022-05-25" "10mM" 50 0 1 "2022-06-05" "2022-06-16" "2022-06-24" "R1"
"2688" 41 "26003" "No" "pHCl-2_KD" "G" "Chr3" "2022-05-25" "10mM" 50 1 4 "2022-06-06" "2022-06-16" "2022-06-24" "R1"
"2689" 41 "26003" "No" "pHCl-2_KD" "G" "Chr3" "2022-05-25" "10mM" 50 2 0 "2022-06-07" "2022-06-16" "2022-06-24" "R1"
"2690" 41 "26003" "No" "pHCl-2_KD" "G" "Chr3" "2022-05-25" "10mM" 50 4 3 "2022-06-08" "2022-06-16" "2022-06-24" "R1"
"2691" 41 "26003" "No" "pHCl-2_KD" "G" "Chr3" "2022-05-25" "10mM" 50 2 1 "2022-06-09" "2022-06-16" "2022-06-24" "R1"
"2692" 41 "26003" "No" "pHCl-2_KD" "G" "Chr3" "2022-05-25" "10mM" 50 2 0 "2022-06-10" "2022-06-16" "2022-06-24" "R1"
"2693" 41 "26003" "No" "pHCl-2_KD" "G" "Chr3" "2022-05-25" "10mM" 50 0 0 "2022-06-11" "2022-06-16" "2022-06-24" "R1"
"2694" 41 "26003" "No" "pHCl-2_KD" "G" "Chr3" "2022-05-25" "10mM" 50 0 0 "2022-06-12" "2022-06-16" "2022-06-24" "R1"
"2695" 41 "26003" "No" "pHCl-2_KD" "G" "Chr3" "2022-05-25" "10mM" 50 0 0 "2022-06-13" "2022-06-16" "2022-06-24" "R1"
"2696" 41 "26003" "No" "pHCl-2_KD" "G" "Chr3" "2022-05-25" "10mM" 50 0 0 "2022-06-14" "2022-06-16" "2022-06-24" "R1"
"2697" 41 "26003" "No" "pHCl-2_KD" "G" "Chr3" "2022-05-25" "10mM" 50 0 0 "2022-06-15" "2022-06-16" "2022-06-24" "R1"
"2698" 42 "26003" "No" "pHCl-2_KD" "G" "Chr3" "2022-05-25" "H2O" 50 0 2 "2022-06-04" "2022-06-14" "2022-06-24" "R1"
"2699" 42 "26003" "No" "pHCl-2_KD" "G" "Chr3" "2022-05-25" "H2O" 50 1 8 "2022-06-05" "2022-06-14" "2022-06-24" "R1"
"2700" 42 "26003" "No" "pHCl-2_KD" "G" "Chr3" "2022-05-25" "H2O" 50 9 6 "2022-06-06" "2022-06-14" "2022-06-24" "R1"
"2701" 42 "26003" "No" "pHCl-2_KD" "G" "Chr3" "2022-05-25" "H2O" 50 1 0 "2022-06-07" "2022-06-14" "2022-06-24" "R1"
"2702" 42 "26003" "No" "pHCl-2_KD" "G" "Chr3" "2022-05-25" "H2O" 50 0 0 "2022-06-08" "2022-06-14" "2022-06-24" "R1"
"2703" 42 "26003" "No" "pHCl-2_KD" "G" "Chr3" "2022-05-25" "H2O" 50 0 0 "2022-06-09" "2022-06-14" "2022-06-24" "R1"
"2704" 42 "26003" "No" "pHCl-2_KD" "G" "Chr3" "2022-05-25" "H2O" 50 0 1 "2022-06-10" "2022-06-14" "2022-06-24" "R1"
"2705" 42 "26003" "No" "pHCl-2_KD" "G" "Chr3" "2022-05-25" "H2O" 50 0 0 "2022-06-11" "2022-06-14" "2022-06-24" "R1"
"2706" 42 "26003" "No" "pHCl-2_KD" "G" "Chr3" "2022-05-25" "H2O" 50 0 0 "2022-06-12" "2022-06-14" "2022-06-24" "R1"
"2707" 42 "26003" "No" "pHCl-2_KD" "G" "Chr3" "2022-05-25" "H2O" 50 0 0 "2022-06-13" "2022-06-14" "2022-06-24" "R1"
"2708" 43 "51792" "No" "CG11318_KD" "G" "Chr3" "2022-05-25" "10mM" 50 0 0 "2022-06-04" "2022-06-24" "2022-06-24" "R1"
"2709" 43 "51792" "No" "CG11318_KD" "G" "Chr3" "2022-05-25" "10mM" 50 0 0 "2022-06-05" "2022-06-24" "2022-06-24" "R1"
"2710" 43 "51792" "No" "CG11318_KD" "G" "Chr3" "2022-05-25" "10mM" 50 0 3 "2022-06-06" "2022-06-24" "2022-06-24" "R1"
"2711" 43 "51792" "No" "CG11318_KD" "G" "Chr3" "2022-05-25" "10mM" 50 0 3 "2022-06-07" "2022-06-24" "2022-06-24" "R1"
"2712" 43 "51792" "No" "CG11318_KD" "G" "Chr3" "2022-05-25" "10mM" 50 1 0 "2022-06-08" "2022-06-24" "2022-06-24" "R1"
"2713" 43 "51792" "No" "CG11318_KD" "G" "Chr3" "2022-05-25" "10mM" 50 1 0 "2022-06-09" "2022-06-24" "2022-06-24" "R1"
"2714" 43 "51792" "No" "CG11318_KD" "G" "Chr3" "2022-05-25" "10mM" 50 0 0 "2022-06-10" "2022-06-24" "2022-06-24" "R1"
"2715" 43 "51792" "No" "CG11318_KD" "G" "Chr3" "2022-05-25" "10mM" 50 0 0 "2022-06-11" "2022-06-24" "2022-06-24" "R1"
"2716" 43 "51792" "No" "CG11318_KD" "G" "Chr3" "2022-05-25" "10mM" 50 0 0 "2022-06-12" "2022-06-24" "2022-06-24" "R1"
"2717" 43 "51792" "No" "CG11318_KD" "G" "Chr3" "2022-05-25" "10mM" 50 0 0 "2022-06-13" "2022-06-24" "2022-06-24" "R1"
"2718" 43 "51792" "No" "CG11318_KD" "G" "Chr3" "2022-05-25" "10mM" 50 0 0 "2022-06-14" "2022-06-24" "2022-06-24" "R1"
"2719" 43 "51792" "No" "CG11318_KD" "G" "Chr3" "2022-05-25" "10mM" 50 0 0 "2022-06-15" "2022-06-24" "2022-06-24" "R1"
"2720" 43 "51792" "No" "CG11318_KD" "G" "Chr3" "2022-05-25" "10mM" 50 0 0 "2022-06-16" "2022-06-24" "2022-06-24" "R1"
"2721" 43 "51792" "No" "CG11318_KD" "G" "Chr3" "2022-05-25" "10mM" 50 0 0 "2022-06-17" "2022-06-24" "2022-06-24" "R1"
"2722" 43 "51792" "No" "CG11318_KD" "G" "Chr3" "2022-05-25" "10mM" 50 0 0 "2022-06-18" "2022-06-24" "2022-06-24" "R1"
"2723" 43 "51792" "No" "CG11318_KD" "G" "Chr3" "2022-05-25" "10mM" 50 0 0 "2022-06-19" "2022-06-24" "2022-06-24" "R1"
"2724" 43 "51792" "No" "CG11318_KD" "G" "Chr3" "2022-05-25" "10mM" 50 0 0 "2022-06-20" "2022-06-24" "2022-06-24" "R1"
"2725" 43 "51792" "No" "CG11318_KD" "G" "Chr3" "2022-05-25" "10mM" 50 0 0 "2022-06-23" "2022-06-24" "2022-06-24" "R1"
"2726" 44 "51792" "No" "CG11318_KD" "G" "Chr3" "2022-05-25" "H2O" 50 3 5 "2022-06-04" "2022-06-12" "2022-06-24" "R1"
"2727" 44 "51792" "No" "CG11318_KD" "G" "Chr3" "2022-05-25" "H2O" 50 5 3 "2022-06-05" "2022-06-12" "2022-06-24" "R1"
"2728" 44 "51792" "No" "CG11318_KD" "G" "Chr3" "2022-05-25" "H2O" 50 2 0 "2022-06-06" "2022-06-12" "2022-06-24" "R1"
"2729" 44 "51792" "No" "CG11318_KD" "G" "Chr3" "2022-05-25" "H2O" 50 0 0 "2022-06-07" "2022-06-12" "2022-06-24" "R1"
"2730" 44 "51792" "No" "CG11318_KD" "G" "Chr3" "2022-05-25" "H2O" 50 0 0 "2022-06-08" "2022-06-12" "2022-06-24" "R1"
"2731" 44 "51792" "No" "CG11318_KD" "G" "Chr3" "2022-05-25" "H2O" 50 0 1 "2022-06-09" "2022-06-12" "2022-06-24" "R1"
"2732" 44 "51792" "No" "CG11318_KD" "G" "Chr3" "2022-05-25" "H2O" 50 0 0 "2022-06-10" "2022-06-12" "2022-06-24" "R1"
"2733" 44 "51792" "No" "CG11318_KD" "G" "Chr3" "2022-05-25" "H2O" 50 0 0 "2022-06-11" "2022-06-12" "2022-06-24" "R1"
"2734" 45 "51054" "No" "Xrp1_KD" "E" "Chr2" "2022-05-25" "10mM" 50 0 0 "2022-06-04" "2022-06-16" "2022-06-24" "R1"
"2735" 45 "51054" "No" "Xrp1_KD" "E" "Chr2" "2022-05-25" "10mM" 50 0 2 "2022-06-05" "2022-06-16" "2022-06-24" "R1"
"2736" 45 "51054" "No" "Xrp1_KD" "E" "Chr2" "2022-05-25" "10mM" 50 1 7 "2022-06-06" "2022-06-16" "2022-06-24" "R1"
"2737" 45 "51054" "No" "Xrp1_KD" "E" "Chr2" "2022-05-25" "10mM" 50 1 5 "2022-06-07" "2022-06-16" "2022-06-24" "R1"
"2738" 45 "51054" "No" "Xrp1_KD" "E" "Chr2" "2022-05-25" "10mM" 50 4 1 "2022-06-08" "2022-06-16" "2022-06-24" "R1"
"2739" 45 "51054" "No" "Xrp1_KD" "E" "Chr2" "2022-05-25" "10mM" 50 0 1 "2022-06-09" "2022-06-16" "2022-06-24" "R1"
"2740" 45 "51054" "No" "Xrp1_KD" "E" "Chr2" "2022-05-25" "10mM" 50 1 0 "2022-06-10" "2022-06-16" "2022-06-24" "R1"
"2741" 45 "51054" "No" "Xrp1_KD" "E" "Chr2" "2022-05-25" "10mM" 50 0 0 "2022-06-11" "2022-06-16" "2022-06-24" "R1"
"2742" 45 "51054" "No" "Xrp1_KD" "E" "Chr2" "2022-05-25" "10mM" 50 0 0 "2022-06-12" "2022-06-16" "2022-06-24" "R1"
"2743" 45 "51054" "No" "Xrp1_KD" "E" "Chr2" "2022-05-25" "10mM" 50 0 0 "2022-06-13" "2022-06-16" "2022-06-24" "R1"
"2744" 45 "51054" "No" "Xrp1_KD" "E" "Chr2" "2022-05-25" "10mM" 50 0 0 "2022-06-14" "2022-06-16" "2022-06-24" "R1"
"2745" 45 "51054" "No" "Xrp1_KD" "E" "Chr2" "2022-05-25" "10mM" 50 0 0 "2022-06-15" "2022-06-16" "2022-06-24" "R1"
"2746" 46 "51054" "No" "Xrp1_KD" "E" "Chr2" "2022-05-25" "H2O" 50 0 0 "2022-06-04" "2022-06-16" "2022-06-24" "R1"
